# Apogee (Up to date)
# 761 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
8.727,621.626,621.626,28.273,28.544,-10.319,10.323,40.479,0.016,40.479,89.978,3.924,0.28,28.61,-80.6,0.577,2.19e-6,3.252,-7.948e-4,76.926,89.974,2951.958,653.8,1.047,0.004,9.79,94.057,72.995,2.421,0,0,1.704,0.586,0.386,0.08,0.121,0.587,0.153,0.363,-1.894e-4,0,0,0,0,0.006,2.943,90,10.959,941.02,0.001,337.94,0.086,3.094e6,8.7,59.447,0.05,0.023,0.004
8.777,623.026,623.026,27.757,28.031,-10.301,10.304,40.675,0.016,40.675,89.978,3.911,0.267,28.61,-80.6,0.555,2.187e-6,3.461,-3.451e-4,76.758,89.974,2951.958,653.8,1.047,0.004,9.79,94.063,72.995,2.422,0,0,1.644,0.586,0.386,0.08,0.121,0.587,0.147,0.349,2.846e-4,0,0,0,0,0.007,2.905,90,10.95,940.863,0.001,337.935,0.085,3.039e6,8.7,59.447,0.05,0.023,0.004
8.827,624.401,624.401,27.243,27.52,-10.267,10.272,40.87,0.016,40.87,89.978,3.896,0.332,28.61,-80.6,0.852,2.179e-6,3.74,-3.919e-4,76.579,89.974,2951.958,653.8,1.047,0.004,9.79,93.975,72.995,2.412,0,0,1.593,0.587,0.386,0.08,0.121,0.588,0.227,0.54,2.013e-5,0,0,0,0,0.008,3.034,90,10.941,940.71,0.001,337.929,0.083,2.988e6,8.7,59.447,0.05,0.024,0.004
8.877,625.751,625.751,26.73,27.01,-10.24,10.247,41.064,0.016,41.064,89.977,3.878,0.363,28.61,-80.6,1.025,2.191e-6,4.143,-3.138e-4,76.382,89.974,2951.958,653.8,1.047,0.004,9.79,93.925,72.995,2.406,0,0,1.54,0.587,0.386,0.08,0.121,0.589,0.275,0.651,-3.33e-5,0,0,0,0,0.011,3.106,90,10.933,940.559,0.001,337.924,0.082,2.937e6,8.7,59.447,0.05,0.024,0.003
8.927,627.074,627.074,26.219,26.501,-10.221,10.227,41.258,0.016,41.258,89.977,3.86,0.362,28.61,-80.6,1.067,2.185e-6,4.542,-9.223e-5,76.165,89.974,2951.958,653.8,1.047,0.004,9.79,93.912,72.995,2.404,0,0,1.486,0.587,0.386,0.08,0.121,0.589,0.287,0.676,-2.891e-4,0,0,0,0,0.013,3.117,90,10.924,940.411,0.001,337.919,0.08,2.884e6,8.7,59.447,0.05,0.024,0.003
8.977,628.373,628.373,25.708,25.994,-10.199,10.206,41.45,0.017,41.45,89.977,3.842,0.373,28.61,-80.6,1.168,2.189e-6,4.957,1.506e-4,75.927,89.974,2951.958,653.8,1.047,0.004,9.79,93.883,72.995,2.401,0,0,1.435,0.587,0.387,0.08,0.121,0.59,0.315,0.739,4.102e-4,0,0,0,0,0.016,3.162,90,10.916,940.266,0.001,337.914,0.079,2.832e6,8.7,59.447,0.05,0.024,0.003
9.027,629.645,629.645,25.199,25.487,-10.177,10.185,41.642,0.017,41.642,89.977,3.823,0.385,28.61,-80.6,1.278,2.188e-6,5.397,2.697e-4,75.669,89.974,2951.958,653.8,1.047,0.004,9.79,93.851,72.995,2.397,0,0,1.385,0.587,0.387,0.08,0.121,0.59,0.345,0.808,-3.742e-5,0,0,0,0,0.02,3.217,90,10.907,940.124,0.001,337.909,0.077,2.78e6,8.7,59.447,0.05,0.024,0.003
9.077,630.892,630.892,24.69,24.982,-10.15,10.159,41.833,0.017,41.833,89.977,3.803,0.421,28.61,-80.6,1.503,2.193e-6,5.867,1.815e-4,75.387,89.974,2951.958,653.8,1.047,0.004,9.79,93.787,72.995,2.39,0,0,1.339,0.588,0.387,0.08,0.121,0.591,0.409,0.952,1.504e-4,0,0,0,0,0.025,3.331,90,10.899,939.984,0.001,337.904,0.076,2.731e6,8.7,59.447,0.05,0.024,0.003
9.127,632.114,632.114,24.184,24.477,-10.126,10.135,42.022,0.017,42.022,89.977,3.781,0.449,28.61,-80.6,1.702,2.197e-6,6.418,-2.904e-5,75.08,89.975,2951.958,653.8,1.047,0.004,9.79,93.731,72.995,2.384,0,0,1.294,0.588,0.387,0.08,0.121,0.593,0.466,1.079,-2.542e-4,0,0,0,0,0.031,3.439,90,10.891,939.848,0.001,337.899,0.075,2.682e6,8.7,59.447,0.05,0.024,0.003
9.177,633.311,633.311,23.678,23.974,-10.11,10.119,42.211,0.017,42.211,89.977,3.759,0.435,28.61,-80.6,1.71,2.188e-6,6.975,1.377e-4,74.746,89.975,2951.958,653.8,1.047,0.004,9.79,93.729,72.995,2.383,0,0,1.245,0.588,0.388,0.08,0.121,0.593,0.468,1.077,-1.825e-4,0,0,0,0,0.038,3.464,90,10.883,939.714,0.001,337.894,0.073,2.63e6,8.7,59.447,0.05,0.024,0.003
9.227,634.482,634.482,23.173,23.472,-10.101,10.109,42.398,0.017,42.398,89.977,3.738,0.395,28.61,-80.6,1.579,2.181e-6,7.486,5.651e-4,74.384,89.975,2951.958,653.8,1.047,0.004,9.79,93.765,72.995,2.387,0,0,1.194,0.588,0.388,0.08,0.121,0.593,0.43,0.982,-2.747e-4,0,0,0,0,0.045,3.433,90,10.876,939.583,0.001,337.89,0.072,2.577e6,8.7,59.447,0.05,0.024,0.003
9.277,635.628,635.628,22.668,22.971,-10.09,10.096,42.585,0.017,42.585,89.977,3.719,0.369,28.61,-80.6,1.512,2.179e-6,7.924,0.001,73.998,89.975,2951.958,653.8,1.047,0.004,9.79,93.784,72.995,2.39,0,0,1.146,0.588,0.388,0.079,0.121,0.592,0.411,0.93,-4.572e-4,0,0,0,0,0.053,3.434,90,10.868,939.455,0.001,337.885,0.07,2.525e6,8.7,59.447,0.05,0.025,0.003
9.327,636.749,636.749,22.164,22.47,-10.08,10.085,42.77,0.018,42.77,89.976,3.701,0.339,28.61,-80.6,1.414,2.173e-6,8.34,0.002,73.591,89.975,2951.958,653.8,1.047,0.004,9.79,93.811,72.995,2.393,0,0,1.099,0.589,0.389,0.079,0.121,0.592,0.383,0.856,-1.053e-4,0,0,0,0,0.061,3.425,90,10.861,939.33,0.001,337.881,0.069,2.473e6,8.7,59.447,0.05,0.025,0.003
9.377,637.844,637.844,21.66,21.971,-10.069,10.074,42.955,0.018,42.955,89.976,3.685,0.314,28.61,-80.6,1.334,2.182e-6,8.685,0.002,73.166,89.975,2951.958,653.8,1.047,0.004,9.79,93.834,72.995,2.395,0,0,1.054,0.589,0.389,0.079,0.121,0.592,0.361,0.796,4.478e-4,0,0,0,0,0.069,3.423,90,10.854,939.208,0.001,337.876,0.067,2.421e6,8.7,59.447,0.05,0.025,0.003
9.427,638.915,638.915,21.157,21.472,-10.058,10.063,43.139,0.018,43.139,89.976,3.669,0.293,28.61,-80.6,1.268,2.181e-6,9.014,0.003,72.723,89.975,2951.958,653.8,1.047,0.004,9.79,93.852,72.995,2.397,0,0,1.009,0.589,0.389,0.079,0.121,0.592,0.342,0.744,-4.558e-4,0,0,0,0,0.078,3.428,90,10.847,939.088,0.001,337.872,0.066,2.37e6,8.7,59.447,0.05,0.025,0.003
9.477,639.96,639.96,20.654,20.975,-10.048,10.051,43.322,0.018,43.322,89.976,3.655,0.274,28.61,-80.6,1.21,2.185e-6,9.292,0.003,72.265,89.976,2951.958,653.8,1.047,0.004,9.79,93.869,72.995,2.399,0,0,0.967,0.589,0.39,0.079,0.121,0.592,0.326,0.697,-2.854e-4,0,0,0,0,0.086,3.434,90,10.84,938.971,0.001,337.868,0.065,2.319e6,8.7,59.447,0.05,0.025,0.003
9.527,640.98,640.98,20.152,20.478,-10.034,10.038,43.504,0.018,43.504,89.976,3.642,0.265,28.61,-80.6,1.215,2.185e-6,9.559,0.004,71.794,89.976,2951.958,653.8,1.047,0.004,9.79,93.867,72.995,2.399,0,0,0.926,0.59,0.39,0.079,0.121,0.592,0.328,0.691,5.961e-5,0,0,0,0,0.095,3.463,90,10.834,938.857,0.001,337.864,0.063,2.269e6,8.7,59.447,0.05,0.025,0.003
9.577,641.975,641.975,19.65,19.983,-10.029,10.031,43.686,0.018,43.686,89.976,3.629,0.232,28.61,-80.6,1.042,2.186e-6,9.798,0.005,71.31,89.976,2951.958,653.8,1.047,0.004,9.79,93.917,72.995,2.405,0,0,0.883,0.59,0.39,0.079,0.12,0.592,0.28,0.568,-2.613e-4,0,0,0,0,0.105,3.419,90,10.827,938.746,0.001,337.86,0.062,2.216e6,8.7,59.447,0.05,0.025,0.003
9.627,642.945,642.945,19.149,19.488,-10.022,10.024,43.867,0.019,43.867,89.976,3.619,0.204,28.61,-80.6,0.891,2.187e-6,9.966,0.007,70.815,89.976,2951.958,653.8,1.047,0.004,9.79,93.961,72.995,2.41,0,0,0.842,0.59,0.391,0.079,0.12,0.592,0.238,0.46,5.338e-5,0,0,0,0,0.114,3.38,90,10.821,938.638,0.001,337.856,0.06,2.164e6,8.7,59.447,0.05,0.025,0.003
9.677,643.89,643.89,18.648,18.994,-10.013,10.015,44.048,0.019,44.048,89.976,3.609,0.188,28.61,-80.6,0.818,2.186e-6,10.113,0.009,70.313,89.976,2951.958,653.8,1.047,0.004,9.79,93.982,72.995,2.412,0,0,0.803,0.591,0.391,0.079,0.12,0.592,0.218,0.403,-1.36e-4,0,0,0,0,0.123,3.365,90,10.815,938.532,0.001,337.853,0.059,2.113e6,8.7,59.447,0.05,0.025,0.002
9.727,644.81,644.81,18.148,18.501,-10.003,10.004,44.228,0.019,44.228,89.976,3.6,0.176,28.61,-80.6,0.771,2.186e-6,10.23,0.01,69.805,89.976,2951.958,653.8,1.047,0.004,9.79,93.996,72.995,2.414,0,0,0.765,0.591,0.391,0.079,0.12,0.592,0.205,0.363,3.282e-4,0,0,0,0,0.132,3.354,90,10.809,938.429,0.001,337.849,0.058,2.063e6,8.7,59.447,0.05,0.025,0.002
9.777,645.705,645.705,17.648,18.009,-9.994,9.996,44.408,0.019,44.408,89.975,3.591,0.161,28.61,-80.6,0.693,2.187e-6,10.336,0.013,69.29,89.976,2951.958,653.8,1.047,0.004,9.79,94.019,72.995,2.417,0,0,0.728,0.591,0.392,0.079,0.12,0.592,0.184,0.303,1.993e-4,0,0,0,0,0.142,3.326,90,10.803,938.329,0.001,337.845,0.056,2.012e6,8.7,59.447,0.05,0.026,0.002
9.827,646.575,646.575,17.148,17.519,-9.988,9.989,44.587,0.019,44.587,89.975,3.584,0.14,28.61,-80.6,0.543,2.187e-6,10.407,0.019,68.772,89.976,2951.958,653.8,1.047,0.004,9.79,94.063,72.995,2.422,0,0,0.691,0.592,0.392,0.079,0.12,0.592,0.143,0.197,1.723e-4,0,0,0,0,0.151,3.265,90,10.797,938.232,0.001,337.842,0.055,1.96e6,8.7,59.447,0.05,0.026,0.002
9.877,647.42,647.42,16.649,17.029,-9.979,9.98,44.766,0.019,44.766,89.975,3.577,0.13,28.61,-80.6,0.499,2.186e-6,10.45,0.022,68.25,89.976,2951.958,653.8,1.047,0.004,9.79,94.076,72.995,2.423,0,0,0.656,0.592,0.392,0.079,0.12,0.592,0.132,0.158,1.729e-5,0,0,0,0,0.161,3.234,90,10.792,938.138,0.001,337.839,0.053,1.909e6,8.7,59.447,0.05,0.026,0.002
9.927,648.24,648.24,16.15,16.54,-9.964,9.965,44.945,0.02,44.945,89.975,3.57,0.136,28.61,-80.6,0.614,2.185e-6,10.496,0.018,67.727,89.976,2951.958,653.8,1.047,0.004,9.79,94.042,72.995,2.419,0,0,0.624,0.592,0.393,0.079,0.12,0.593,0.163,0.223,4.866e-4,0,0,0,0,0.171,3.248,90,10.786,938.046,0.001,337.835,0.052,1.86e6,8.7,59.447,0.05,0.026,0.002
9.977,649.035,649.035,15.653,16.053,-9.955,9.956,45.123,0.02,45.123,89.975,3.564,0.126,28.61,-80.6,0.563,2.185e-6,10.556,0.022,67.2,89.976,2951.958,653.8,1.047,0.004,9.79,94.057,72.995,2.421,0,0,0.59,0.593,0.393,0.079,0.12,0.593,0.149,0.178,2.354e-4,0,0,0,0,0.183,3.198,90,10.781,937.957,0.001,337.832,0.05,1.809e6,8.7,59.447,0.05,0.026,0.002
10.027,649.805,649.805,15.155,15.567,-9.95,9.951,45.301,0.02,45.301,89.975,3.558,0.108,28.61,-80.6,0.407,2.185e-6,10.579,0.036,66.672,89.976,2951.958,653.8,1.047,0.004,9.79,94.104,72.995,2.426,0,0,0.556,0.593,0.394,0.079,0.12,0.594,0.107,0.065,2.44e-4,0,0,0,0,0.195,3.106,90,10.776,937.871,0.001,337.829,0.049,1.757e6,8.7,59.447,0.05,0.026,0.002
10.077,650.55,650.55,14.658,15.082,-9.937,9.938,45.479,0.02,45.479,89.975,3.553,0.11,28.61,-80.6,0.504,2.185e-6,10.593,0.031,66.143,89.976,2951.958,653.8,1.047,0.004,9.79,94.074,72.995,2.423,0,0,0.526,0.594,0.394,0.079,0.12,0.594,0.133,0.116,4.788e-4,0,0,0,0,0.207,3.085,90,10.771,937.788,0.001,337.826,0.048,1.707e6,8.7,59.447,0.05,0.026,0.002
10.127,651.271,651.271,14.161,14.599,-9.921,9.922,45.656,0.02,45.656,89.975,3.547,0.122,28.61,-80.6,0.736,2.185e-6,10.631,0.021,65.612,89.976,2951.958,653.8,1.047,0.004,9.79,94.005,72.995,2.415,0,0,0.498,0.594,0.395,0.079,0.12,0.595,0.196,0.252,-2.185e-4,0,0,0,0,0.22,3.094,90,10.767,937.708,0.001,337.824,0.046,1.659e6,8.7,59.447,0.05,0.026,0.002
10.177,651.966,651.966,13.665,14.117,-9.91,9.911,45.834,0.02,45.834,89.975,3.54,0.122,28.61,-80.6,0.828,2.185e-6,10.689,0.02,65.079,89.976,2951.958,653.8,1.047,0.004,9.79,93.978,72.995,2.412,0,0,0.469,0.594,0.395,0.079,0.12,0.596,0.221,0.296,2.249e-4,0,0,0,0,0.237,3.051,90,10.762,937.63,0.001,337.821,0.045,1.609e6,8.7,59.447,0.05,0.026,0.002
10.227,652.637,652.637,13.17,13.636,-9.896,9.897,46.01,0.02,46.01,89.975,3.534,0.128,28.61,-80.6,1.02,2.185e-6,10.745,0.017,64.543,89.976,2951.958,653.8,1.047,0.004,9.79,93.921,72.995,2.405,0,0,0.442,0.595,0.396,0.079,0.12,0.597,0.274,0.404,4.225e-4,0,0,0,0,0.254,3.025,90,10.758,937.555,0.001,337.818,0.044,1.561e6,8.7,59.447,0.05,0.027,0.002
10.277,653.284,653.284,12.676,13.158,-9.879,9.88,46.187,0.021,46.187,89.974,3.528,0.143,28.61,-80.6,1.389,2.185e-6,10.834,0.013,64.004,89.976,2951.958,653.8,1.047,0.004,9.79,93.816,72.995,2.393,0,0,0.417,0.595,0.396,0.079,0.12,0.599,0.376,0.626,-4.69e-4,0,0,0,0,0.275,3.039,90,10.754,937.483,0.001,337.816,0.042,1.514e6,8.7,59.447,0.05,0.027,0.002
10.327,653.905,653.905,12.182,12.681,-9.866,9.867,46.363,0.021,46.363,89.974,3.52,0.148,28.61,-80.6,1.622,2.185e-6,10.949,0.012,63.459,89.976,2951.958,653.8,1.047,0.004,9.79,93.75,72.995,2.386,0,0,0.392,0.596,0.397,0.079,0.12,0.6,0.442,0.756,-6.648e-5,0,0,0,0,0.299,3.002,90,10.75,937.413,0.001,337.813,0.041,1.466e6,8.7,59.447,0.05,0.027,0.002
10.377,654.502,654.502,11.689,12.206,-9.846,9.847,46.539,0.021,46.539,89.974,3.513,0.169,28.61,-80.6,2.153,2.186e-6,11.076,0.008,62.909,89.975,2951.958,653.8,1.047,0.004,9.79,93.604,72.995,2.369,0,0,0.371,0.596,0.397,0.079,0.12,0.604,0.596,1.087,-1.573e-4,0,0,0,0,0.326,3.032,90,10.746,937.347,0.001,337.811,0.04,1.421e6,8.7,59.447,0.05,0.027,0.002
10.427,655.074,655.074,11.198,11.733,-9.821,9.823,46.714,0.021,46.714,89.974,3.503,0.202,28.61,-80.6,2.956,2.186e-6,11.27,0.005,62.351,89.975,2951.958,653.8,1.047,0.004,9.79,93.393,72.995,2.345,0,0,0.354,0.597,0.398,0.079,0.12,0.611,0.838,1.606,3.106e-4,0,0,0,0,0.358,3.121,90,10.742,937.283,0.001,337.809,0.039,1.38e6,8.7,59.447,0.05,0.027,0.002
10.477,655.622,655.622,10.707,11.262,-9.802,9.805,46.889,0.021,46.889,89.974,3.492,0.219,28.61,-80.6,3.525,2.187e-6,11.513,0.004,61.781,89.975,2951.958,653.8,1.047,0.004,9.79,93.249,72.995,2.328,0,0,0.335,0.597,0.398,0.079,0.12,0.617,1.015,1.964,3.851e-4,0,0,0,0,0.398,3.132,90,10.738,937.221,0.001,337.806,0.037,1.335e6,8.7,59.447,0.05,0.032,0.001
10.527,656.145,656.145,10.217,10.794,-9.79,9.792,47.064,0.021,47.064,89.974,3.481,0.224,28.61,-80.6,3.936,2.187e-6,11.773,0.004,61.199,89.975,2951.958,653.8,1.047,0.004,9.79,93.148,72.995,2.316,0,0,0.315,0.599,0.4,0.079,0.12,0.624,1.146,2.206,3.997e-4,0,0,0,0,0.448,3.088,90,10.735,937.163,0.001,337.804,0.036,1.288e6,8.7,59.447,0.05,0.032,0.001
10.577,656.643,656.643,9.728,10.329,-9.774,9.777,47.237,0.022,47.237,89.974,3.47,0.235,28.61,-80.6,4.502,2.188e-6,12.045,0.004,60.604,89.975,2951.958,653.8,1.047,0.004,9.79,93.013,72.995,2.301,0,0,0.297,0.602,0.403,0.079,0.12,0.633,1.331,2.558,-3.64e-4,0,0,0,0,0.503,3.067,90,10.732,937.107,0.001,337.802,0.035,1.243e6,8.7,59.447,0.05,0.032,0.001
10.627,657.118,657.118,9.24,9.866,-9.754,9.757,47.411,0.022,47.411,89.974,3.458,0.257,28.61,-80.6,5.337,2.188e-6,12.349,0.003,59.994,89.975,2951.958,653.8,1.047,0.004,9.79,92.823,72.995,2.279,0,0,0.284,0.605,0.406,0.079,0.12,0.647,1.613,3.109,-1.525e-4,0,0,0,0,0.566,3.095,90,10.729,937.054,0.001,337.801,0.034,1.201e6,8.7,59.447,0.05,0.032,0.001
10.677,657.567,657.567,8.753,9.406,-9.736,9.74,47.583,0.022,47.583,89.974,3.444,0.273,28.61,-80.6,6.133,2.188e-6,12.692,0.002,59.368,89.975,2951.958,653.8,1.047,0.004,9.79,92.65,72.995,2.259,0,0,0.27,0.608,0.408,0.079,0.12,0.662,1.891,3.63,3.809e-4,0,0,0,0,0.643,3.095,90,10.726,937.004,0.001,337.799,0.032,1.159e6,8.7,59.447,0.05,0.032,0.001
10.727,657.993,657.993,8.266,8.95,-9.715,9.719,47.755,0.022,47.755,89.974,3.43,0.295,28.61,-80.6,7.135,2.189e-6,13.057,0.002,58.725,89.975,2951.958,653.8,1.047,0.004,9.79,92.444,72.995,2.236,0,0,0.259,0.61,0.411,0.079,0.12,0.68,2.256,4.313,-1.142e-4,0,0,0,0,0.73,3.124,90,10.723,936.957,0.001,337.797,0.031,1.119e6,8.7,59.447,0.05,0.032,0.001
10.777,658.394,658.394,7.781,8.498,-9.691,9.697,47.926,0.022,47.926,89.973,3.415,0.32,28.61,-80.6,8.27,2.188e-6,13.473,0.001,58.061,89.974,2951.958,653.8,1.047,0.004,9.79,92.225,72.995,2.21,0,0,0.249,0.613,0.414,0.079,0.12,0.701,2.687,5.107,-1.502e-4,0,0,0,0,0.833,3.163,90,10.72,936.912,0.001,337.795,0.03,1.08e6,8.7,59.447,0.05,0.032,0.001
10.827,658.771,658.771,7.297,8.05,-9.67,9.676,48.097,0.022,48.097,89.973,3.398,0.34,28.61,-80.6,9.405,2.189e-6,13.918,8.114e-4,57.377,89.974,2951.958,653.8,1.047,0.004,9.79,92.019,72.995,2.187,0,0,0.239,0.616,0.417,0.079,0.12,0.723,3.139,5.907,4.465e-4,0,0,0,0,0.957,3.179,90,10.718,936.87,0.001,337.794,0.029,1.042e6,8.7,59.447,0.05,0.033,0.001
10.877,659.124,659.124,6.815,7.607,-9.64,9.648,48.266,0.023,48.266,89.973,3.381,0.372,28.61,-80.6,10.874,2.19e-6,14.404,2.324e-4,56.669,89.974,2951.958,653.8,1.047,0.004,9.79,91.773,72.995,2.158,0,0,0.232,0.619,0.42,0.079,0.12,0.75,3.751,7.003,4.369e-4,0,0,0,0,1.094,3.247,90,10.716,936.83,0.001,337.793,0.028,1.008e6,8.7,59.447,0.05,0.033,0.001
10.927,659.452,659.452,6.333,7.17,-9.612,9.621,48.435,0.023,48.435,89.973,3.361,0.4,28.61,-80.6,12.359,2.19e-6,14.946,-1.668e-4,55.935,89.974,2951.958,653.8,1.047,0.004,9.79,91.543,72.995,2.132,0,0,0.223,0.622,0.423,0.079,0.12,0.774,4.402,8.125,1.097e-4,0,0,0,0,1.261,3.295,90,10.714,936.793,0.001,337.791,0.027,9.741e5,8.7,59.447,0.05,0.033,9.474e-4
10.977,659.757,659.757,5.853,6.74,-9.588,9.597,48.602,0.023,48.602,89.973,3.341,0.419,28.61,-80.6,13.79,2.19e-6,15.518,-3.275e-4,55.174,89.974,2951.958,653.8,1.047,0.004,9.79,91.34,72.995,2.109,0,0,0.213,0.625,0.426,0.079,0.12,0.795,5.06,9.206,-4.986e-4,0,0,0,0,1.464,3.302,90,10.712,936.759,0.001,337.79,0.026,9.387e5,8.7,59.447,0.05,0.033,8.937e-4
11.027,660.038,660.038,5.375,6.317,-9.564,9.574,48.769,0.023,48.769,89.973,3.319,0.434,28.61,-80.6,15.264,2.19e-6,16.119,-4.134e-4,54.383,89.974,2951.958,653.8,1.047,0.004,9.79,91.146,72.995,2.086,0,0,0.201,0.628,0.429,0.079,0.12,0.811,5.767,10.324,3.829e-4,0,0,0,0,1.707,3.29,90,10.71,936.728,0.001,337.789,0.025,9.031e5,8.7,59.447,0.05,0.033,8.412e-4
11.077,660.295,660.295,4.897,5.904,-9.532,9.543,48.934,0.023,48.934,89.973,3.297,0.46,28.61,-80.599,17.06,2.191e-6,16.742,-6.438e-4,53.562,89.973,2951.958,653.8,1.047,0.004,9.79,90.931,72.995,2.062,0,0,0.19,0.631,0.432,0.079,0.12,0.82,6.667,11.775,-2.491e-4,0,0,0,0,1.971,3.32,90,10.708,936.699,0.001,337.788,0.024,8.728e5,8.7,59.447,0.05,0.033,7.9e-4
11.127,660.528,660.528,4.421,5.501,-9.492,9.505,49.098,0.023,49.098,89.973,3.273,0.493,28.61,-80.599,19.115,2.19e-6,17.42,-9.666e-4,52.708,89.973,2951.958,653.8,1.047,0.004,9.79,90.71,72.995,2.036,0,0,0.179,0.634,0.435,0.079,0.12,0.82,7.749,13.514,-1.866e-4,0,0,0,0,2.265,3.383,90,10.707,936.673,0.001,337.787,0.024,8.472e5,8.7,59.447,0.05,0.033,7.404e-4
11.177,660.737,660.737,3.948,5.112,-9.468,9.481,49.261,0.024,49.261,89.973,3.248,0.502,28.61,-80.599,21.09,2.189e-6,18.131,-0.001,51.819,89.973,2951.958,653.8,1.047,0.004,9.79,90.52,72.995,2.014,0,0,0.166,0.637,0.438,0.079,0.12,0.813,8.593,14.189,-2.936e-4,0,0,0,0,2.625,3.393,90,10.705,936.65,0.001,337.786,0.023,8.19e5,8.7,59.447,0.05,0.033,6.926e-4
11.227,660.922,660.922,3.475,4.74,-9.456,9.469,49.423,0.024,49.423,89.973,3.223,0.493,28.61,-80.599,23.036,2.19e-6,18.792,-9.766e-4,50.896,89.973,2951.958,653.8,1.047,0.004,9.79,90.353,72.995,1.995,0,0,0.151,0.64,0.441,0.079,0.12,0.802,9.271,14.062,4.313e-4,0,0,0,0,3.045,3.35,90,10.704,936.629,0.001,337.786,0.022,7.882e5,8.7,59.447,0.05,0.034,6.471e-4
11.277,661.084,661.084,3.002,4.387,-9.434,9.447,49.584,0.024,49.584,89.972,3.199,0.497,28.61,-80.599,25.342,2.189e-6,19.401,-0.001,49.941,89.973,2951.958,653.8,1.047,0.004,9.79,90.177,72.995,1.975,0,0,0.139,0.643,0.444,0.079,0.12,0.78,10.128,14.082,-2.501e-4,0,0,0,0,3.449,3.359,90,10.703,936.611,0.001,337.785,0.021,7.646e5,8.7,59.447,0.05,0.034,6.043e-4
11.327,661.223,661.223,2.531,4.059,-9.41,9.423,49.743,0.024,49.743,89.972,3.174,0.503,28.61,-80.599,27.762,2.188e-6,19.986,-0.001,48.956,89.973,2951.958,653.8,1.047,0.004,9.79,90.016,72.995,1.957,0,0,0.126,0.646,0.446,0.079,0.12,0.75,11.083,14.176,2.614e-5,0,0,0,0,3.884,3.354,90,10.702,936.596,0.001,337.784,0.021,7.422e5,8.7,59.447,0.05,0.034,5.649e-4
11.377,661.337,661.337,2.061,3.763,-9.384,9.397,49.901,0.024,49.901,89.972,3.149,0.508,28.61,-80.599,30.3,2.188e-6,20.535,-0.001,47.943,89.972,2951.958,653.8,1.047,0.004,9.79,89.872,72.995,1.94,0,0,0.113,0.648,0.449,0.079,0.12,0.713,12.139,14.356,2.533e-4,0,0,0,0,4.345,3.333,90,10.701,936.583,0.001,337.784,0.02,7.209e5,8.7,59.447,0.05,0.034,5.295e-4
11.427,661.429,661.429,1.593,3.506,-9.348,9.362,50.058,0.024,50.058,89.972,3.123,0.524,28.61,-80.599,33.063,2.189e-6,21.071,-0.001,46.903,89.972,2951.958,653.8,1.047,0.004,9.79,89.739,72.995,1.925,0,0,0.101,0.65,0.451,0.079,0.12,0.666,13.343,14.718,-2.462e-4,0,0,0,0,4.771,3.343,90,10.701,936.573,0.001,337.784,0.02,7.059e5,8.7,59.447,0.05,0.034,4.989e-4
11.477,661.497,661.497,1.127,3.295,-9.312,9.328,50.213,0.025,50.213,89.972,3.096,0.536,28.61,-80.599,35.875,2.189e-6,21.598,-0.001,45.836,89.972,2951.958,653.8,1.047,0.004,9.79,89.629,72.995,1.912,0,0,0.089,0.652,0.453,0.079,0.12,0.614,14.617,15.134,2.903e-4,0,0,0,0,5.241,3.319,90,10.7,936.565,0.001,337.783,0.019,6.904e5,8.7,59.447,0.05,0.034,4.74e-4
11.527,661.541,661.541,0.662,3.14,-9.272,9.289,50.368,0.025,50.368,89.972,3.069,0.551,28.61,-80.599,38.8,2.188e-6,22.118,-0.001,44.743,89.972,2951.958,653.8,1.047,0.004,9.79,89.537,72.995,1.901,0,0,0.078,0.654,0.455,0.079,0.12,0.556,15.979,15.667,-4.229e-4,0,0,0,0,5.707,3.289,90,10.7,936.56,0.001,337.783,0.019,6.776e5,8.7,59.447,0.05,0.035,4.555e-4
